Id Cliente,Date,Date Serv Since,Date Serv Until,Expire date,Mod,Number,Coin,Amount,Total Fact,Balance,Code,Countable account,Amount,Unit Price,Subtotal,Bonus,Subtotal Bonus,Deposit,Sale condition,Origin,Registration date
454603,08/08/2018,,,08/08/2018,Electric,00000046,$,537.19,650,0,REMERA,4.1.1,1,537.1900826,537.1900826,0,0,CENTER,Check,,08/08/2018
357368,08/08/2018,,,08/08/2018,Other,00000069,$,200,200,0,EG700,4.1.4,1,190,190,0,0,CENTER,Cash,,08/08/2018
357368,08/08/2018,,,08/08/2018,Other,00000069,$,200,200,0,ADICIONAL,4.1.4,1,10,10,0,0,CENTER,Cash,,08/08/2018
893890,08/08/2018,,,08/08/2018,Other,00000070,$,298.26,300,0,EZ900,4.1.4,1,290,290,0,0,CENTER,Cash,,08/08/2018
893890,08/08/2018,,,08/08/2018,Other,00000070,$,298.26,300,0,COMUN,4.1.4,1,8.26446281,8.26446281,0,0,CENTER,Cash,,08/08/2018
617909,08/08/2018,,,08/08/2018,Electric,00000047,$,1215.91,1471.25,0,UK10N,4.1.1,1,1177.68595,1177.68595,0,0,CENTER,Cash,,08/08/2018
617909,08/08/2018,,,08/08/2018,Electric,00000047,$,1215.91,1471.25,0,ADICIONAL,4.1.1,1,38.2231405,38.2231405,0,0,CENTER,Cash,,08/08/2018
942530,08/08/2018,,,08/08/2018,Electric,00000048,$,239.67,290,0,EZ900,4.1.1,1,239.6694215,239.6694215,0,0,CENTER,Cash,,08/08/2018
744292,09/08/2018,,,09/08/2018,Electric,00000049,$,1942.15,2350,0,5ROM03000100,4.1.1,1,1942.14876,1942.14876,0,0,CENTER,Check,,09/08/2018
262864,09/08/2018,,,09/08/2018,Other,00000071,$,200,200,0,50005000002,4.1.4,1,200,200,0,0,CENTER,Cash,,09/08/2018
431609,09/08/2018,,,09/08/2018,Other,00000072,$,260,260,0,LA5AN,4.1.4,1,260,260,0,0,CENTER,Cash,,09/08/2018
111113,09/08/2018,,,09/08/2018,Other,00000073,$,150,150,0,COMUN,4.1.4,1,150,150,0,0,CENTER,Cash,,09/08/2018
659988,09/08/2018,,,09/08/2018,Electric,00000050,$,1236.57,1496.25,0,UK10N,4.1.1,1,1177.68595,1177.68595,0,0,CENTER,Cash,,09/08/2018
659988,09/08/2018,,,09/08/2018,Electric,00000050,$,1236.57,1496.25,0,ADICIONAL,4.1.1,1,58.88429752,58.88429752,0,0,CENTER,Cash,,09/08/2018
479486,09/08/2018,,,09/08/2018,Electric,00000051,$,6544.37,7869.75,0,4005101N,4.1.1,1,462.8099174,462.8099174,0,0,CENTER,Cash,,09/08/2018
479486,09/08/2018,,,09/08/2018,Electric,00000051,$,6544.37,7869.75,0,CTK1550,4.1.1,1,5305.785124,5305.785124,0,0,CENTER,Cash,,09/08/2018
479486,09/08/2018,,,09/08/2018,Electric,00000051,$,6544.37,7869.75,0,WTB004,4.1.1,1,466.0633484,466.0633484,0,0,CENTER,Cash,,09/08/2018
479486,09/08/2018,,,09/08/2018,Electric,00000051,$,6544.37,7869.75,0,ADICIONAL,4.1.1,1,309.7107438,309.7107438,0,0,CENTER,Cash,,09/08/2018
368283,09/08/2018,,,09/08/2018,Electric,00000052,$,3610.86,3990,0,PD-RL-TR2,4.1.1,1,3610.859729,3610.859729,0,0,CENTER,Cash,,09/08/2018
784892,09/08/2018,,,09/08/2018,Other,00000074,$,240,240,0,098-0351-943,4.1.4,1,30,30,0,0,CENTER,Cash,,09/08/2018
784892,09/08/2018,,,09/08/2018,Other,00000074,$,240,240,0,BJHB20G,4.1.4,1,210,210,0,0,CENTER,Cash,,09/08/2018
543645,09/08/2018,,,09/08/2018,Other,00000075,$,90,90,0,COL/ECO,4.1.4,1,90,90,0,0,CENTER,Cash,,09/08/2018
812129,10/08/2018,,,10/08/2018,Electric,00000053,$,946.28,1145,0,073-0100-400,4.1.1,1,404.9586777,404.9586777,0,0,CENTER,Check,,10/08/2018
812129,10/08/2018,,,10/08/2018,Electric,00000053,$,946.28,1145,0,TOGS-T123BE,4.1.1,1,541.322314,541.322314,0,0,CENTER,Check,,10/08/2018
426136,10/08/2018,,,10/08/2018,Electric,00000054,$,892.56,1080,0,098-0351-380,4.1.1,2,20.66115702,41.32231405,0,0,CENTER,Check,,10/08/2018
426136,10/08/2018,,,10/08/2018,Electric,00000054,$,892.56,1080,0,915187,4.1.1,1,194.214876,194.214876,0,0,CENTER,Check,,10/08/2018
426136,10/08/2018,,,10/08/2018,Electric,00000054,$,892.56,1080,0,915191,4.1.1,2,41.32231405,82.6446281,0,0,CENTER,Check,,10/08/2018
426136,10/08/2018,,,10/08/2018,Electric,00000054,$,892.56,1080,0,SBRU10RN,4.1.1,1,524.7933884,524.7933884,0,0,CENTER,Check,,10/08/2018
426136,10/08/2018,,,10/08/2018,Electric,00000054,$,892.56,1080,0,JD374,4.1.1,2,24.79338843,49.58677686,0,0,CENTER,Check,,10/08/2018
111113,10/08/2018,,,10/08/2018,Other,00000076,$,120,120,0,J2706,4.1.4,1,120,120,0,0,CENTER,Cash,,10/08/2018
588342,10/08/2018,,,10/08/2018,Other,00000077,$,295,295,0,WST630,4.1.4,1,295,295,0,0,CENTER,Cash,,10/08/2018
352047,10/08/2018,,,10/08/2018,Electric,00000055,$,289.26,350,0,EXL120,4.1.1,1,289.2561983,289.2561983,0,0,CENTER,Cash,,10/08/2018
352047,10/08/2018,,,10/08/2018,Other,00000078,$,25,25,0,098-0351-506,4.1.4,1,25,25,0,0,CENTER,Cash,,10/08/2018
659651,10/08/2018,,,10/08/2018,Other,00000079,$,350,350,0,MGS28044CH,4.1.4,2,175,350,0,0,CENTER,Cash,,10/08/2018
359787,11/08/2018,,,11/08/2018,Electric,00000056,$,2710.74,3280,0,H-008,4.1.1,1,2107.438017,2107.438017,0,0,CENTER,Cash,,11/08/2018
359787,11/08/2018,,,11/08/2018,Electric,00000056,$,2710.74,3280,0,RSRCI,4.1.1,1,603.3057851,603.3057851,0,0,CENTER,Cash,,11/08/2018
924520,11/08/2018,,,11/08/2018,Electric,00000057,$,2950.41,3570,0,MH2vna,4.1.1,1,2785.123967,2785.123967,0,0,CENTER,Check,,11/08/2018
924520,11/08/2018,,,11/08/2018,Electric,00000057,$,2950.41,3570,0,ADICIONAL,4.1.1,1,165.2892562,165.2892562,0,0,CENTER,Check,,11/08/2018
924520,11/08/2018,,,11/08/2018,Other,00000080,$,290,290,0,MGS28044CH,4.1.4,1,175,175,0,0,CENTER,Cash,,11/08/2018
924520,11/08/2018,,,11/08/2018,Other,00000080,$,290,290,0,LAU5AW,4.1.4,1,115,115,0,0,CENTER,Cash,,11/08/2018
253207,11/08/2018,,,11/08/2018,Other,00000081,$,175,175,0,MGS28044CH,4.1.4,1,175,175,0,0,CENTER,Cash,,11/08/2018
582523,11/08/2018,,,11/08/2018,Other,00000082,$,520,520,0,M55910XS,4.1.4,1,310,310,0,0,CENTER,Cash,,11/08/2018
582523,11/08/2018,,,11/08/2018,Other,00000082,$,520,520,0,BJHB20C,4.1.4,1,210,210,0,0,CENTER,Cash,,11/08/2018
39433,11/08/2018,,,11/08/2018,Other,00000083,$,475,475,0,SDMP30,4.1.4,1,475,475,0,0,CENTER,Cash,,11/08/2018
582493,11/08/2018,,,11/08/2018,Other,00000084,$,490,490,0,073-0100-400,4.1.4,1,490,490,0,0,CENTER,Cash,,11/08/2018
582493,11/08/2018,,,11/08/2018,Electric,00000058,$,266.97,295,0,WST630,4.1.1,1,266.9683258,266.9683258,0,0,CENTER,Cash,,11/08/2018
658459,13/08/2018,,,13/08/2018,Electric,00000059,$,2097.52,2538,0,5ROM03000011,4.1.1,1,1942.14876,1942.14876,0,0,CENTER,Check,,13/08/2018
658459,13/08/2018,,,13/08/2018,Electric,00000059,$,2097.52,2538,0,ADICIONAL,4.1.1,1,155.3719008,155.3719008,0,0,CENTER,Check,,13/08/2018
270938,13/08/2018,,,13/08/2018,Other,00000085,$,470,470,0,81455200001,4.1.4,1,210,210,0,0,CENTER,Cash,,13/08/2018
270938,13/08/2018,,,13/08/2018,Other,00000085,$,470,470,0,LA5BN,4.1.4,1,260,260,0,0,CENTER,Cash,,13/08/2018
601178,13/08/2018,,,13/08/2018,Electric,00000060,$,266.97,295,0,WST630,4.1.1,1,266.9683258,266.9683258,0,0,CENTER,Cash,,13/08/2018
188323,14/08/2018,,,14/08/2018,Other,00000086,$,755,755,0,CAM/EX,4.1.4,1,250,250,0,0,CENTER,Cash,,14/08/2018
188323,14/08/2018,,,14/08/2018,Other,00000086,$,755,755,0,600HT,4.1.4,1,505,505,0,0,CENTER,Cash,,14/08/2018
31972,14/08/2018,,,14/08/2018,Electric,00000061,$,537.19,650,0,REMERA,4.1.1,1,537.1900826,537.1900826,0,0,CENTER,Check,,14/08/2018
741944,14/08/2018,,,14/08/2018,Other,00000087,$,390,390,0,RL120,4.1.4,1,215,215,0,0,CENTER,Cash,,14/08/2018
741944,14/08/2018,,,14/08/2018,Other,00000087,$,390,390,0,MGS28044CH,4.1.4,1,175,175,0,0,CENTER,Cash,,14/08/2018
25120,14/08/2018,,,14/08/2018,Electric,00000062,$,14039.83,16988.2,0,JBP0901-WH,4.1.1,1,13330.57851,13330.57851,0,0,CENTER,Credit card,,14/08/2018
25120,14/08/2018,,,14/08/2018,Electric,00000062,$,14039.83,16988.2,0,ADICIONAL,4.1.1,1,709.2561983,709.2561983,0,0,CENTER,Credit card,,14/08/2018
693515,14/08/2018,,,14/08/2018,Electric,00000063,$,541.32,655,0,SG100BK,4.1.1,1,400.8264463,400.8264463,0,0,CENTER,Cash,,14/08/2018
693515,14/08/2018,,,14/08/2018,Electric,00000063,$,541.32,655,0,SGC3,4.1.1,1,140.4958678,140.4958678,0,0,CENTER,Cash,,14/08/2018
270938,14/08/2018,,,14/08/2018,Electric,00000064,$,9987.44,12084.8,0,ADICIONAL,4.1.1,1,433.7190083,433.7190083,0,0,CENTER,Cash,,14/08/2018
270938,14/08/2018,,,14/08/2018,Electric,00000064,$,9987.44,12084.8,0,SBR1811,4.1.1,1,2293.38843,2293.38843,0,0,CENTER,Cash,,14/08/2018
270938,14/08/2018,,,14/08/2018,Electric,00000064,$,9987.44,12084.8,0,SBR5003,4.1.1,1,7260.330579,7260.330579,0,0,CENTER,Cash,,14/08/2018
75862,14/08/2018,,,14/08/2018,Electric,00000065,$,280.54,310,0,WST630,4.1.1,1,280.5429864,280.5429864,0,0,CENTER,Cash,,14/08/2018
890280,14/08/2018,,,14/08/2018,Electric,00000066,$,99.17,120,0,LAU5BW,4.1.1,1,99.17355372,99.17355372,0,0,CENTER,Cash,,14/08/2018
103753,14/08/2018,,,14/08/2018,Other,00000088,$,5805,5805,0,LA267WA,4.1.4,1,5805,5805,0,0,CENTER,Cash,,14/08/2018
111113,14/08/2018,,,14/08/2018,Other,00000089,$,60,60,0,PL010,4.1.4,1,60,60,0,0,CENTER,Cash,,14/08/2018
426176,14/08/2018,,,14/08/2018,Electric,00000067,$,5649.3,6806.2,0,PW-CP-09S,4.1.1,1,983.4710744,983.4710744,0,0,CENTER,Cash,,14/08/2018
426176,14/08/2018,,,14/08/2018,Electric,00000067,$,5649.3,6806.2,0,65762500001,4.1.1,1,553.7190083,553.7190083,0,0,CENTER,Cash,,14/08/2018
426176,14/08/2018,,,14/08/2018,Electric,00000067,$,5649.3,6806.2,0,WST630,4.1.1,1,280.5429864,280.5429864,0,0,CENTER,Cash,,14/08/2018
426176,14/08/2018,,,14/08/2018,Electric,00000067,$,5649.3,6806.2,0,ADICIONAL,4.1.1,1,281.9834711,281.9834711,0,0,CENTER,Cash,,14/08/2018
426176,14/08/2018,,,14/08/2018,Electric,00000067,$,5649.3,6806.2,0,M20,4.1.1,1,3549.586777,3549.586777,0,0,CENTER,Cash,,14/08/2018
679667,14/08/2018,,,14/08/2018,Other,00000090,$,3490,3490,0,MK1tbu,4.1.4,1,1685,1685,5,1600.75,CENTER,Cash,,14/08/2018
679667,14/08/2018,,,14/08/2018,Other,00000090,$,3490,3490,0,MK1trd,4.1.4,1,1685,1685,5,1600.75,CENTER,Cash,,14/08/2018
679667,14/08/2018,,,14/08/2018,Other,00000090,$,3490,3490,0,WST630,4.1.4,1,288.5,288.5,0,0,CENTER,Cash,,14/08/2018
37080,15/08/2018,,,15/08/2018,Other,00000091,$,1695,1695,0,098-0351-506,4.1.4,1,25,25,0,0,CENTER,Cash,,15/08/2018
37080,15/08/2018,,,15/08/2018,Other,00000091,$,1695,1695,0,098-0351-902,4.1.4,2,30,60,0,0,CENTER,Cash,,15/08/2018
37080,15/08/2018,,,15/08/2018,Other,00000091,$,1695,1695,0,098-0351-908,4.1.4,2,30,60,0,0,CENTER,Cash,,15/08/2018
37080,15/08/2018,,,15/08/2018,Other,00000091,$,1695,1695,0,098-0351-909,4.1.4,2,30,60,0,0,CENTER,Cash,,15/08/2018
37080,15/08/2018,,,15/08/2018,Other,00000091,$,1695,1695,0,915174,4.1.4,1,40,40,0,0,CENTER,Cash,,15/08/2018
37080,15/08/2018,,,15/08/2018,Other,00000091,$,1695,1695,0,RSRCI,4.1.4,1,765,765,0,0,CENTER,Cash,,15/08/2018
37080,15/08/2018,,,15/08/2018,Other,00000091,$,1695,1695,0,4005650N,4.1.4,1,685,685,0,0,CENTER,Cash,,15/08/2018
167740,15/08/2018,,,15/08/2018,Electric,00000068,$,128.1,155,0,JB8A-6G,4.1.1,1,128.0991736,128.0991736,0,0,CENTER,Cash,,15/08/2018
577584,15/08/2018,,,15/08/2018,Electric,00000069,$,2666.33,3196.8,0,H-008,4.1.1,1,2190.082645,2190.082645,0,0,CENTER,Cash,,15/08/2018
577584,15/08/2018,,,15/08/2018,Electric,00000069,$,2666.33,3196.8,0,WST630,4.1.1,1,280.5429864,280.5429864,0,0,CENTER,Cash,,15/08/2018
577584,15/08/2018,,,15/08/2018,Electric,00000069,$,2666.33,3196.8,0,ADICIONAL,4.1.1,1,195.7024793,195.7024793,0,0,CENTER,Cash,,15/08/2018
359787,15/08/2018,,,15/08/2018,Other,00000092,$,300,300,0,098-0351-380,4.1.4,1,25,25,0,0,CENTER,Cash,,15/08/2018
359787,15/08/2018,,,15/08/2018,Other,00000092,$,300,300,0,CAM/EX,4.1.4,1,275,275,0,0,CENTER,Cash,,15/08/2018
468160,15/08/2018,,,15/08/2018,Electric,00000070,$,2148.76,2600,0,GREEN MILE,4.1.1,1,2148.760331,2148.760331,0,0,CENTER,MercadoPago,,15/08/2018
999676,15/08/2018,,,15/08/2018,Electric,00000071,$,24922.73,30156.5,0,,4.1.1,1,24922.72727,24922.72727,0,0,CENTER,Cash,,15/08/2018
972785,15/08/2018,,,15/08/2018,Electric,00000072,$,185.95,225,0,BJHB20A,4.1.1,1,185.9504132,185.9504132,0,0,CENTER,Cash,,15/08/2018
78392,15/08/2018,,,15/08/2018,Electric,00000073,$,319.01,386,0,098-0351-380,4.1.1,2,20.66115702,41.32231405,0,0,CENTER,Cash,,15/08/2018
78392,15/08/2018,,,15/08/2018,Electric,00000073,$,319.01,386,0,CPML2,4.1.1,1,206.6115702,206.6115702,0,0,CENTER,Cash,,15/08/2018
78392,15/08/2018,,,15/08/2018,Electric,00000073,$,319.01,386,0,915174,4.1.1,1,33.05785124,33.05785124,0,0,CENTER,Cash,,15/08/2018
78392,15/08/2018,,,15/08/2018,Electric,00000073,$,319.01,386,0,915191,4.1.1,0.02,41.32231405,0.826446281,0,0,CENTER,Cash,,15/08/2018
78392,15/08/2018,,,15/08/2018,Electric,00000073,$,319.01,386,0,JD540,4.1.1,1,37.19008264,37.19008264,0,0,CENTER,Cash,,15/08/2018
343729,15/08/2018,,,15/08/2018,Other,00000093,$,3480,3480,0,MV141112,4.1.4,1,3480,3480,0,0,CENTER,Cash,,15/08/2018
107144,16/08/2018,,,16/08/2018,Other,00000094,$,500,500,0,SDMP30,4.1.4,1,500,500,0,0,CENTER,Cash,,16/08/2018
83817,16/08/2018,,,16/08/2018,Other,00000095,$,200,200,0,JD374,4.1.4,1,30,30,0,0,CENTER,Cash,,16/08/2018
83817,16/08/2018,,,16/08/2018,Other,00000095,$,200,200,0,SGC3,4.1.4,1,170,170,0,0,CENTER,Cash,,16/08/2018
479486,16/08/2018,,,16/08/2018,Electric,00000001,$,-466.06,-515,-515,WTB004,4.1.1,-1,-466.0633484,-466.0633484,0,0,CENTER,Cash,,16/08/2018
248770,16/08/2018,,,16/08/2018,Electric,00000074,$,2813.1,3374.4,0,H-008,4.1.1,1,2190.082645,2190.082645,0,0,CENTER,Cash,,16/08/2018
248770,16/08/2018,,,16/08/2018,Electric,00000074,$,2813.1,3374.4,0,WST630,4.1.1,1,280.5429864,280.5429864,0,0,CENTER,Cash,,16/08/2018
248770,16/08/2018,,,16/08/2018,Electric,00000074,$,2813.1,3374.4,0,ADICIONAL,4.1.1,1,342.4793388,342.4793388,0,0,CENTER,Cash,,16/08/2018
934215,16/08/2018,,,16/08/2018,Other,00000096,$,1495,1495,0,UK10N,4.1.4,1,1495,1495,0,0,CENTER,Cash,,16/08/2018
588011,16/08/2018,,,16/08/2018,Other,00000097,$,1685,1685,0,MK1tbu,4.1.4,1,1685,1685,0,0,CENTER,Cash,,16/08/2018
330195,16/08/2018,,,16/08/2018,Electric,00000075,$,2628.1,3180,0,MK1trd,4.1.1,1,1392.561983,1392.561983,0,0,CENTER,Cash,,16/08/2018
330195,16/08/2018,,,16/08/2018,Electric,00000075,$,2628.1,3180,0,UK10N,4.1.1,1,1235.53719,1235.53719,0,0,CENTER,Cash,,16/08/2018
118323,17/08/2018,,,17/08/2018,Electric,00000076,$,2496.69,3021,0,H-008,4.1.1,1,2190.082645,2190.082645,0,0,CENTER,Cash,,17/08/2018
118323,17/08/2018,,,17/08/2018,Electric,00000076,$,2496.69,3021,0,ADICIONAL,4.1.1,1,306.6115702,306.6115702,0,0,CENTER,Cash,,17/08/2018
713833,17/08/2018,,,17/08/2018,Electric,00000077,$,578.51,700,0,ADICIONAL,4.1.1,1,41.32231405,41.32231405,0,0,CENTER,Cash,,17/08/2018
713833,17/08/2018,,,17/08/2018,Electric,00000077,$,578.51,700,0,REMERA,4.1.1,1,537.1900826,537.1900826,0,0,CENTER,Cash,,17/08/2018
713833,17/08/2018,,,17/08/2018,Electric,00000078,$,1.65,2,0,ADICIONAL,4.1.1,1,1.652892562,1.652892562,0,0,CENTER,Cash,,17/08/2018
903075,17/08/2018,,,17/08/2018,Other,00000098,$,25,25,0,098-0351-506,4.1.4,1,25,25,0,0,CENTER,Cash,,17/08/2018
438223,17/08/2018,,,17/08/2018,Electric,00000003,$,971.07,1175,0,JB32A-2,4.1.2,1,971.0743802,971.0743802,0,0,CENTER,Cash,,17/08/2018
107871,17/08/2018,,,17/08/2018,Other,00000099,$,650,650,0,REMERA,4.1.4,1,650,650,0,0,CENTER,Cash,,17/08/2018
111113,17/08/2018,,,17/08/2018,Other,00000100,$,120,120,0,LA-SPECIAL LA5BW,4.1.4,1,120,120,0,0,CENTER,Cash,,17/08/2018
921635,18/08/2018,,,18/08/2018,Electric,00000079,$,371.9,450,0,BJHB20C,4.1.1,1,185.9504132,185.9504132,0,0,CENTER,MercadoPago,,18/08/2018
921635,18/08/2018,,,18/08/2018,Electric,00000079,$,371.9,450,0,BJHB20G,4.1.1,1,185.9504132,185.9504132,0,0,CENTER,MercadoPago,,18/08/2018
562841,18/08/2018,,,18/08/2018,Other,00000101,$,2650,2650,0,H-008,4.1.4,1,2650,2650,0,0,CENTER,Cash,,18/08/2018
943059,18/08/2018,,,18/08/2018,Electric,00000080,$,3358.76,4064.1,0,H-008,4.1.1,1,2190.082645,2190.082645,0,0,CENTER,Check,,18/08/2018
943059,18/08/2018,,,18/08/2018,Electric,00000080,$,3358.76,4064.1,0,CGE-1 Basica,4.1.1,1,123.9669421,123.9669421,0,0,CENTER,Check,,18/08/2018
943059,18/08/2018,,,18/08/2018,Electric,00000080,$,3358.76,4064.1,0,RSRAI,4.1.1,1,632.231405,632.231405,0,0,CENTER,Check,,18/08/2018
943059,18/08/2018,,,18/08/2018,Electric,00000080,$,3358.76,4064.1,0,ADICIONAL,4.1.1,1,412.4793388,412.4793388,0,0,CENTER,Check,,18/08/2018
119410,18/08/2018,,,18/08/2018,Electric,00000081,$,3043.88,3683.1,0,H-008,4.1.1,1,2190.082645,2190.082645,0,0,CENTER,Check,,18/08/2018
119410,18/08/2018,,,18/08/2018,Electric,00000081,$,3043.88,3683.1,0,RSRCI,4.1.1,1,632.231405,632.231405,0,0,CENTER,Check,,18/08/2018
119410,18/08/2018,,,18/08/2018,Electric,00000081,$,3043.88,3683.1,0,ADICIONAL,4.1.1,1,221.5702479,221.5702479,0,0,CENTER,Check,,18/08/2018
912807,18/08/2018,,,17/09/2018,Other,00000102,$,685,685,0,EZ890,4.1.4,1,315,315,0,0,CENTER,Cash,,18/08/2018
912807,18/08/2018,,,17/09/2018,Other,00000102,$,685,685,0,JB900BK,4.1.4,1,370,370,0,0,CENTER,Cash,,18/08/2018
689241,18/08/2018,,,18/08/2018,Other,00000103,$,1990,1990,0,MC1ALmbu,4.1.4,1,1990,1990,0,0,CENTER,Cash,,18/08/2018
435100,18/08/2018,,,18/08/2018,Other,00000104,$,200,200,0,CLNTAL,4.1.4,1,200,200,0,0,CENTER,Cash,,18/08/2018
822346,18/08/2018,,,18/08/2018,Electric,00000082,$,7169.42,8675,0,4MED02000011,4.1.1,1,6603.305785,6603.305785,0,0,CENTER,Cash,,18/08/2018
822346,18/08/2018,,,18/08/2018,Electric,00000082,$,7169.42,8675,0,Fuente 12v,4.1.1,1,566.1157025,566.1157025,0,0,CENTER,Cash,,18/08/2018
175437,18/08/2018,,,18/08/2018,Other,00000105,$,225,225,0,BJHB20C,4.1.4,1,225,225,0,0,CENTER,Cash,,18/08/2018
959112,18/08/2018,,,18/08/2018,Other,00000106,$,200,200,0,CLNTAL,4.1.4,1,200,200,0,0,CENTER,Cash,,18/08/2018
552856,18/08/2018,,,18/08/2018,Electric,00000083,$,3420.81,3780,0,G1on,4.1.1,1,3420.81448,3420.81448,0,0,CENTER,MercadoPago,,18/08/2018
675815,21/08/2018,,,21/08/2018,Other,00000107,$,130,130,0,ROSVN3,4.1.4,2,65,130,0,0,CENTER,Cash,,21/08/2018
126799,21/08/2018,,,21/08/2018,Electric,00000002,$,-1392.56,-1685,0,MK1tbu,4.1.1,-1,-1392.561983,-1392.561983,0,0,CABA-PATERNAL,MercadoPago,,31/08/2018
126799,21/08/2018,,,21/08/2018,Electric,00000084,$,1392.56,1685,0,MK1tbu,4.1.1,1,1392.561983,1392.561983,0,0,CABA-PATERNAL,MercadoPago,,21/08/2018
103753,21/08/2018,,,21/08/2018,Other,00000108,$,765,765,0,RSRAI,4.1.4,1,765,765,0,0,CENTER,Cash,,21/08/2018
111113,22/08/2018,,,22/08/2018,Other,00000109,$,120,120,0,LAU5AW,4.1.4,1,120,120,0,0,CENTER,Cash,,22/08/2018
758968,23/08/2018,,,23/08/2018,Electric,00000085,$,11648.76,14095,0,031-0760-532,4.1.1,1,11648.76033,11648.76033,0,0,CENTER,MercadoPago,,23/08/2018
856403,23/08/2018,,,23/08/2018,Other,00000110,$,795,795,0,WST630,4.1.4,1,310,310,0,0,CENTER,Cash,,23/08/2018
856403,23/08/2018,,,23/08/2018,Other,00000110,$,795,795,0,SG100BK,4.1.4,1,485,485,0,0,CENTER,Cash,,23/08/2018
87184,23/08/2018,,,23/08/2018,Electric,00000086,$,5692.11,6858,0,098-0351-580,4.1.1,2,20.66115702,41.32231405,0,0,CENTER,Cash,,23/08/2018
87184,23/08/2018,,,23/08/2018,Electric,00000086,$,5692.11,6858,0,50005000002,4.1.1,1,169.4214876,169.4214876,0,0,CENTER,Cash,,23/08/2018
87184,23/08/2018,,,23/08/2018,Electric,00000086,$,5692.11,6858,0,WST630,4.1.1,1,280.5429864,280.5429864,0,0,CENTER,Cash,,23/08/2018
87184,23/08/2018,,,23/08/2018,Electric,00000086,$,5692.11,6858,0,RSREI,4.1.1,1,632.231405,632.231405,0,0,CENTER,Cash,,23/08/2018
87184,23/08/2018,,,23/08/2018,Electric,00000086,$,5692.11,6858,0,SGC3,4.1.1,1,140.4958678,140.4958678,0,0,CENTER,Cash,,23/08/2018
87184,23/08/2018,,,23/08/2018,Electric,00000086,$,5692.11,6858,0,LE362WH,4.1.1,1,4008.264463,4008.264463,0,0,CENTER,Cash,,23/08/2018
87184,23/08/2018,,,23/08/2018,Electric,00000086,$,5692.11,6858,0,ADICIONAL,4.1.1,1,419.8347107,419.8347107,0,0,CENTER,Cash,,23/08/2018
111113,23/08/2018,,,23/08/2018,Other,00000111,$,65,65,0,ROSVN3,4.1.4,1,65,65,0,0,CENTER,Cash,,23/08/2018
112283,23/08/2018,,,23/08/2018,Electric,00000087,$,165.29,200,0,CLNTAL,4.1.1,1,165.2892562,165.2892562,0,0,CENTER,Cash,,23/08/2018
399871,24/08/2018,,,24/08/2018,Electric,00000088,$,491.74,595,0,PW-CP-07,4.1.1,1,491.7355372,491.7355372,0,0,CENTER,Check,,24/08/2018
596032,24/08/2018,,,24/08/2018,Other,00000112,$,250,250,0,SGC6,4.1.4,1,250,250,0,0,CENTER,Cash,,24/08/2018
111113,24/08/2018,,,24/08/2018,Other,00000113,$,40,40,0,JD516,4.1.4,1,40,40,0,0,CENTER,Cash,,24/08/2018
511153,24/08/2018,,,24/08/2018,Other,00000114,$,270,270,0,LA5AN,4.1.4,1,270,270,0,0,CENTER,Cash,,24/08/2018
107871,24/08/2018,,,24/08/2018,Other,00000115,$,650,650,0,REMERA,4.1.4,1,650,650,0,0,CENTER,Cash,,24/08/2018
634292,25/08/2018,,,25/08/2018,Other,00000116,$,185,185,0,MGS28044CH,4.1.4,1,185,185,0,0,CENTER,Cash,,25/08/2018
511268,25/08/2018,,,25/08/2018,Other,00000117,$,765,765,0,RSRCI,4.1.4,1,765,765,0,0,CENTER,Cash,,25/08/2018
411488,26/08/2018,,,26/08/2018,Other,00000118,$,200,200,0,Ensayo artistas,4.1.4,1,200,200,0,0,CENTER,Cash,,26/08/2018
145563,27/08/2018,,,27/08/2018,Other,00000119,$,50,50,0,915191,4.1.4,1,50,50,0,0,CENTER,Cash,,27/08/2018
279646,27/08/2018,,,27/08/2018,Other,00000120,$,570,570,0,098-0351-500,4.1.4,1,30,30,0,0,CENTER,Cash,,27/08/2018
279646,27/08/2018,,,27/08/2018,Other,00000120,$,570,570,0,098-0351-580,4.1.4,1,30,30,0,0,CENTER,Cash,,27/08/2018
279646,27/08/2018,,,27/08/2018,Other,00000120,$,570,570,0,47808206001,4.1.4,1,310,310,0,0,CENTER,Cash,,27/08/2018
279646,27/08/2018,,,27/08/2018,Other,00000120,$,570,570,0,AC1048BR,4.1.4,1,200,200,0,0,CENTER,Cash,,27/08/2018
656367,27/08/2018,,,27/08/2018,Other,00000121,$,4920,4920,0,RSREI,4.1.4,1,765,765,0,0,CENTER,Cash,,27/08/2018
656367,27/08/2018,,,27/08/2018,Other,00000121,$,4920,4920,0,C542,4.1.4,1,4155,4155,0,0,CENTER,Cash,,27/08/2018
488820,27/08/2018,,,27/08/2018,Other,00000122,$,80,80,0,360350,4.1.4,1,30,30,0,0,CENTER,Cash,,27/08/2018
488820,27/08/2018,,,27/08/2018,Other,00000122,$,80,80,0,373543,4.1.4,1,50,50,0,0,CENTER,Cash,,27/08/2018
111113,27/08/2018,,,27/08/2018,Electric,00000089,$,30,30,0,098-0351-909,4.1.4,1,30,30,0,0,CENTER,Cash,,27/08/2018
389788,28/08/2018,,,28/08/2018,Other,00000123,$,185,185,0,MGS28044CH,4.1.4,1,185,185,0,0,CENTER,Cash,,28/08/2018
